reviewer_id,review,star_rating_num,store_id
16457,"This McDonald's ice cream machine has never once been broken anytime I've ordered ice cream, and that's literally the most I could ask of any fast food establishment.",5,2
16458,My fa our place for coffee. Always we make sure we get the senior coffee.,5,2
16459,"It takes forever to get breakfast here, every time inside and out",2,2
16460,Cold nuggets.  Homeless people just walking around cars.,2,2
16461,"Terrible, floor was disgusting and no one cleaned it after asking, even the tables were left a mess that my family had to clean ourselves. Unfriendly atmosphere and employees looked at us in anger despite just walking in. Would not recommend anyone this establishment",1,2
16462,"Very happy. That old prejudice of food places regarding ""no substitutions"" is finally being put to rest, and this particular McDonalds location is at the forefront of that movement. They really do try to accommodate people,for instance, who love pancakes and eggs, but don't eat pork. Hold the sausage but you like hashbrowns? No problem! Hooray! Maybe Jack Nicholson will come in and order a turkey sandwich.",3,2
16463,Took 40 whole minutes from the time I entered the drive through before I got my food.,1,2
16464,Super clean. Amazing customer service and the vibes here are really great. This location is in my top 3 favorite McDonald restaurants.,5,2
16465,didnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,1,2
16466,The guy taking our order for drive thru (he was standing outside taking orders) was really nice and helpful.,5,2
16467,Service member that took my order was my lifesaver this morning. God bless you and your family plus staff members. #framily,5,2
16468,"It's a McDonald's so the food is very consistent. Unfortunately, the parking lot is impossible to use since the drive through wraps through it. I've been stuck in the parking lot for 20 minutes with no way to get out.",2,2
16469,Bad exsperence two days in a row no mc rib! Drive through slow no matter what time i go there. Fries old on several different occasions. Isaac the night manager was sweet!,1,2
16470,"My burger was fresh cooked, perfect in every way. The fried were hot. Fast friendly service. Great mc donalds.",5,2
16471,"Upon leaving this McDonald's on Friday morning. I turned around just in time to see a  Rat, Not a mouse ,A GINOURMOUS RAT!!
I Kid you not, this Heavy Hitter was the size of a Men's Shoe Size 12!!!
I was amazed at how tame it was...
Kinda scary the way it just lingered in the parking lot without a worry in the world.
Maybe It was Stuart Little and was waiting for his food in the drive thru.
Unsure , either way, If you come To this McDonald's you might be blessed with his Presence..
Enjoy your McMuffin!! ï¿½ï",1,2
16472,It was very busy for the time I came in. I had a 15 minute wait on my food,4,2
16473,"Third time this year that the drive thru got my order wrong, and I've only been four times!  And the manager expected me to get back in my car, drive back to the restaurant and wait in line again to get it fixed- I don't think so!",1,2
16474,This location always seems to be on top of their game.  The drive thru line at rush hour goes quickly and the servers are friendly and efficient.  Love this McDonalds!,5,2
16475,"Gross bathrooms, you know it's sketchy because they have security outside of it.",2,2
16476,Not a good service nd i asked for ranch nd ketchup they didnt served me anything just becus they wanted to have a fast drive through,1,2
16477,Like stepping back into the 70s.. this place hasn't been updated for many decades by the looks of it. Very old fashioned. Food a little greasy and saltier than other McDonald's branches I've been to.,2,2
16478,"I guess for a McDonald's, it deserves 5 stars because it was perfectly a normal McDonald's, but it is still the lowest common denominator when looking for food, so...

Don't expect ""more than McDonald's"", but it was clean and the food was hot.",4,2
16479,Loved it ordered the new beacon extreame burgar without onions. Nice choice from Spain. The lobby is clean and neat and the service is quick.,5,2
16480,"EV rude, manager lady also rude.",1,2
16481,Very good service my 1st time here ..me and my kids are in a vacation so we decided to eat here and the greetings and food quality really good i give it 5 stars .. Recommend to come here.,5,2
16482,Tried calling to find out what the Happy Meal toy is today for grandson. The phone has been busy for 45 minutes. Must be off the hook. Going elsewhere.,1,2
16483,It's open 24 hours (the drive through at least) so you can get that item your craving for day or night! Good service & friendly staff!,5,2
16484,The afternoon crew over there is very ignorant and arrogant! I don't know if that was just an incident or that's there normal but It was unpleasant to order from them!,1,2
16485,Super slow service ï¿½ï¿½ï¿,3,2
16486,"Today 3/18/2022 restaurant is closed for renovation no date when will reopen, but Google maps shows as openï¿½ï¿½ï¿",2,2
16487,Best McDonalds ive ever been to. Food was very fresh and well made. Service was timely considering the amount of customers that were waiting. Will definately be back!!,5,2
16488,The McDonald's I just went to was so filthy I didn't even eat there. The parking lot was disgusting all around the outside of the building was really filthy. Inside was better but not by that much.,2,2
16489,People brought their own food to this place (like 12 people) yams and hard boiled eggs and ordered2 sandwiches and 12 coffees and too all the tables.  People were complaining but management did nothing,1,2
16490,"The food there sucks, it is so tasteless & I've even got a sausage mcmuffin here & it wasn't done, plus the coke is really bad.. no coke just seltzer water... never again",1,2
16491,Parking lot is very small and the drive through is in the way of the back row parking. This place is to busy during my visit find another fast food place near by unless you really 2ant mc donalds.,3,2
16492,"Cold burgers disgusting looking and tasting meat, the fries were the only ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½",1,2
16493,It's McDonalds. They are consistent but they can't seem to get orders right.,3,2
16494,Hot and fresh in the throws of a lunch rush. Best Quarter Pounder i've had in a minute,5,2
16495,"Slowest drive thru ever, avoid at all costs",1,2
16496,"Do not eat this food. It will kill you. Is not even food. If there was -5 stars, I would give it that. If you feed the stuff to your kid, there's something really wrong with you.",1,2
16497,Just left... asked to make sure to add flavor to my iced coffee cus last time they didnt.... well... I got plain iced coffee again!!!,1,2
16498,"Food was warm and as expected. The staff though...whew, ya kinda get the impression they don't want to be there. ï¿½ï¿½ï¿",3,2
16499,"It was McDonald's!  The service was fast and friendly.  The food was good and most importantly the FRENCH FRIES were HOT!!
NOTHING WORST THAN COLD FRENCH FRIES! !",4,2
16500,my country men was serve and assist my order.  thankz,5,2
16501,Used drive-thru around 2am just to find out that they were only taking cash because the card terminal was not working. I only had a few bucks cash to spend and I even got my oder wrong. Terrible experience!ï¿½ï¿½ï¿,1,2
16502,Chicken tenders were hard as rocks. The bun on the buttermilk crispy chicken sandwich was burnt inside and hard. Could not eat!,1,2
16503,"The usual McDonald's clean, very busy, parking is not great it is a very active drive thru. I was able to park but getting out was harder.",5,2
16504,This is my go to McDonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½s and itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,4,2
16505,excellent place to dine fast service,5,2
16506,"Love stopping through here before or after work! The restaurant is smaller many, but makes up for it in Customer service and accessibility.",5,2
16507,Went through the drive through was good service and fast inside looks big and spacious in case you prefer to eat inside,5,2
16508,Great Customer Service Friendly staff. Got My Order Done in A Timely manner. Thanks MCDonalds Staff.,5,2
16509,The worst McDonald's to get breakfast really early in the morning I always go try to get breakfast around 4 in the morning and there card reader is never working I don't understand how every day at 4 a.m. they can't accept debit or credit card this is been going on for a very long time,1,2
16510,"This was one of the worse experiences I've ever had.  We sat in the parking lot for 20 minutes waiting for our order.  They forgot about our order.  Then when I got it, it was missing stuff.",1,2
16511,This place has changed a lot.They forget about your order or forgets certain things in your order.Now there are more homeless's.Now there are teenagers working there and messing up your order.My grandma asked for a ice cream cone but they gave her a cup instead.I recommend going to a different McDonald's for right now until they fix the problems.,1,2
16512,How do you mess up this many orders? And the fries were weird. Just go to a different McDonald's,2,2
16513,Always quick and easy out of this location They managed to keep this place very clean,5,2
16514,It appears this location burned down or was leveled for reconstruction.  There is no building only steel support beams and a fence around the lot.,1,2
16515,It's fast food right? But the service was friendlier than you'd normally associate with fast food and that was from interacting with three different,5,2
16516,They have a new menu board now finally with accurate food on it... but my nuggets weren't fresh and they forgot my sauces and napkins,3,2
16517,Always buy my ice coffee here usually it's perfect but a few times it taste really watery or over loaded on cream/milk or even vanilla flavor,4,2
16518,"The standard McDonald's menu, the staff is friendly the restaurant is clean. They do get busy and sometimes they get a little behind but not a lot.",4,2
16519,"The new rebuilt mcdonalds looks nice, also 2 drive thru lanes now.",4,2
16520,It's not a great place but it's not too bad of a McDonald's to just go in & have a quick meal to eat there or take it with u,4,2
16521,Dining room has gnats Told employee but no reaction Maybe the gnats amoing others is why i raely go. Was in a giant hurry only reason,2,2
16522,"Drive thru was fast with 3 point contact. Order taken in line, payment window then pick up window",5,2
16523,Good service and got us everything quickly.,5,2
16524,We always have fun at McDonald's,5,2
16525,Nice customer service free Wi-Fi and they even have outside seats small parking lot though. Overall good experience.,4,2
16526,Very friendly staff and quick service. One of the better McDonald's I've been to.,5,2
16527,Waited about half an hour in the drive thru.  They informed us they could only accept cash.  No sign telling us that before pulling in.  Don't go here late night.,1,2
16528,"Same as any other Mc Donald's in the world, a lot of the homeless comunity visits there so it's good to always give them a hand",1,2
16529,"Meh? It's Mickey D's, but to u old farts out thr: ask 4 the Senior Coffee, like 69 cents & just as good as Starbucks!",3,2
16530,Good food.,5,2
16531,Besides the guy with the meth pipe going through the trash the food is as expected. It's not McDonald's fualt there is a methademic,5,2
16532,I went to the store today and asked for a sausage McMuffin and they said they didnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,3,2
16533,Friendly and fast. No issues,5,2
16534,Quick service friendly staff food was yummm... and the two breakfast sandwhiches for $4 is awesome!,5,2
16535,"Disrespectful Employees, piss-flavored nuggets, somebody forgot to flush the toilet avta they've tooka SHET, my a**h** is nicer than this restaurant.",1,2
16536,I am giving this a low rating because it is at an intersection that is not easy to get in and out of. The parking lot is tiny and you just can't work with it.,3,2
16537,"I went today, 11:15am, asked for the free big Mac/maccoin, they said, they were not authorized, 08/02/2018",5,2
16538,Made a quik stop during lunch hour rush and was in ans out of there fast with great sevice and freshly cooked fries and a bomb oreo shake.,5,2
16539,"Fast service, friendly, bathroom wasn't available, over all thank you",5,2
16540,Good food. But the area has so so many homeless people. Be careful after dark,3,2
16541,Place is too small. Once you order I waited for my food and I really didn't have anyplace to stand without getting in someone's way.,4,2
16542,"Bad customer service, rude, they lie about giving u condiments. Food is usually missing when u get home.",2,2
16543,Drive through is faster than walk in. Food is good for McD's.,4,2
16544,Very good service and my food came out really quick good coffee and quality food,5,2
16545,Very friendly fast counter personal..always willing to make sure your order is correct,4,2
16546,I've never had a problem at this location. The best employees thus far,5,2
16547,"The Place was okay, excepting the bathroom,  i know it's difficult have that clean and beauty but could be better conditions",4,2
16548,The second story is a lie. There is only 1 floor.,5,2
16549,Long wait times for simple orders. Poor management. Unacceptable cleanliness standards.,1,2
16550,"Open 24 hours in the dining room as well as the drive-thru. And WiFi, too! Thank you McDonald's!",5,2
16551,They do an amazing job here in the mornings to get all us busy people in and out quickly!,5,2
16552,"Unhealthy and poisonous food. Acidic lack of nutrients. Nothing but fat and carbohydrates. Food should be illigal, period",1,2
16553,"Ay listen here, this place gets 5 stars err day of the week. Tuesday to Monday. Real fries realfries real frys",5,2
16554,Cold fries. Incredibly long wait for 3am (were talking 20 min for each customer). And incredibly horrendous customer service. AVOID THIS PLACE!!!,1,2
16555,"There is an ""entrance fee"", upon entering and exiting the drive thru. LOL",2,2
16556,Says 24h but they were closed at 2am (including the drive through),1,2
16557,"Great job at this location, from Orlando, Fla tourist.",5,2
16558,McDonald's in North Hollywood very good customer service you got to deal with the homeless a lot right there though a good McDonald's to go to,4,2
16559,They donï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,1,2
16560,Did the mobile order thing I asked for extra onions and got none at all that's how difficult it is for these people to understand English and even said it on the receipt extra onions,1,2
16561,ýýýý ýýýý trash,1,2
16562,Fast and efficient.,4,2
16563,We got mcdonald's then we drove to San Diego and than I proposed to my wife at tuna park.,5,2
16564,Small but friendly and clean.,5,2
16565,Don't come to this mc Donald's. They always takes forever to prepare your food and constantly passes people in front of you,1,2
16566,Great food.  Slow / bad drive-thru setup.  2 lanes into 1,3,2
16567,Went thru the drive thru and they forgot 2 fries and reversed my request I asked for no lettuce they gave me lettuce only.,2,2
16568,I don't really eat food at Mcdonalds but I stopped in there frequently for their hazelnut iced coffee.,5,2
16569,"Worst drive thru, took 26 minutes to get order. WORST McDonald's in the world!!",1,2
16570,"McD's is always a good time, but this time was great! All thanks to the cool staff!",5,2
16571,"Park lot was very small and congested, I was stuck for 10 mins. Employees are very arogant too.",1,2
16572,I got my order wrong twice first they gave me coffee instead of hot chocolate and then I said no ketchup on my burger and it had ketchup probably not going there again,1,2
16573,McDonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,5,2
16574,20 minute wait for 2 egg McMuffinsï¿½,2,2
16575,Kinda Slow Service and a very small restaurant but the food here comes out decent,3,2
16576,Their prices are up snd transactions are down. There are better fast food alternatives,3,2
16577,always cheerful and always helpful. great service. the only downside is OVER RUN BY HOMELESS PEOPLE all the time!,4,2
16578,Ice cream machine always broken. Very low quality location.,1,2
16579,"Long drive thru line, very fast service. Impressive",5,2
16580,This is my favorite place fair prices good food and the best crew,5,2
16581,Would have got five stars but they were out of ice cream cones... Boo!!!,4,2
16582,This place is dirty and has many flies. Smh bad service as well.,1,2
16583,"Its McDonalds.  Drive through is narrow and has a sharp turn, but other than that one thing, it's your standard McD's.",4,2
16584,I had to wait for a coffee 30 minutes    not a good experience I,1,2
16585,They forgot put gogur and SOS in happy meal.and today did not put toy,1,2
16586,"Go to this McDonald  regularly,  most of the time they forget something,  straw, napkin, sauce,  etc.",3,2
16587,Most of the time it takes so long to get your order and so far it has only been this McDonald's,3,2
16588,"Very very slow took a long time be completed,  unorganized but we're very nice employees",1,2
16589,This location has friendly staff but has one of the slowest drive thru in Los Angeles.,3,2
16590,Long line in drive-thru. Machine not working for atm or credit card. Very sad for such a huge company.,1,2
16591,This McDonald's is kicking ass and taking names. Puts the others to shame. Love this location.,5,2
16592,Avoid it if you can. The service is terrible; some employees need to go back to training to enhance their costumer service skills.,1,2
16593,Didn't expect such great drive-thru so early in the morning.,5,2
16594,Just like all McDonald's!  Nothing special! Always ask for fresh fries!,5,2
16595,Night service suck and manger has an attitude. During the day. No problems,1,2
16596,It's ok if you want something fast the people are friendly.,4,2
16597,I had forgotten to order my cheeseburgers without onions but the lovely man behind the counter had them remade just for me at no charge.,5,2
16598,It's McDonald's.... how good can it be. Tastes the same as it did 50 years ago when I was a kid,3,2
16599,"It was ok , cheep on handling out ketchup and I asked for mayonnaise ,, they said they didnï¿½ï¿½ï¿½ï¿½ï",2,2
16600,Great...my granddaughter loves your oreo cookies icecream....,5,2
16601,"Could barely get through the line to park, spaces are way to small, and waited 22 minutes to get two coffee's!",1,2
16602,The staff was a little too casual when taking my order...,3,2
16603,Very dirty and staff.is.not friendly at all. They act like they don't like their jobs,2,2
16604,"Great spot, mellow atmosphere. They really seem to have figured out their niche.",3,2
16605,"They are always crowded n drive through as well, but the service makes up for it",5,2
16606,Ordered something small took over 15 mins. People who ordered before me got their food before I did.,1,2
16607,Very good coffee and the service really nice ï¿½ï¿½ï¿,5,2
16608,no mcdonaldï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,1,2
16609,Slowest McDonald's I've ever been to. 20 minutes trapped in the drive thru line.,1,2
16610,They were not letting homeless people eat or use the bathroom that we're buying food that's wrong,1,2
16611,Good drinks at a decent price. Quick service.,5,2
16612,This is a busy McDonald's so there is generally a wait at the drive thru and parking lot is tight..,4,2
16613,My cup was fingered by the cashier.   Two stars because he gave a new one when I asked.,2,2
16614,Los Angeles. Great service and fast,4,2
16615,Super fancy electric menu in the drive through. Pretty impressive,5,2
16616,"Crowded parking lot
Homeless camped outside refilling dirty cups
Uber drivers hang out in lot refilling their dirty drink cups
Dirty inside and out
NEVER EVER EVER fill your fry container to the top!!!",1,2
16617,Great coffee faster services,5,2
16618,Not good for health as we all know but a little good food,2,2
16619,"Just had my ole standby snack:

Dbl-Cheeseburger, small fries and a small coke.  90's High School Lunch!",4,2
16620,Good when you're running and you do not want to entertain yourself,5,2
16621,Food is always delicious and the fries are always super hot.,5,2
16622,Drive thru should be for walk ups to so we can order food also,3,2
16623,"Delicious, when they don't re-fry the fries and filet-o-fish",5,2
16624,Poorly managed. Management as no problem lying to the customer when an error is made.,1,2
16625,Fast drive thru. Very efficient!,4,2
16626,Anytime before 7pm is hit or miss. 7pm to 4am is always quick and hot.,4,2
16627,Love the value meal menu. Great place for dessert.,5,2
16628,Makes it easy to grab a quick bite. Self ordering inside,4,2
16629,Clean store with fast service. Had the mcgriddle and wow,4,2
16630,"The same old, the food is bad for you, but it's cheap if you do it right and don't get sucked into the marketing ï¿½ï¿½ï¿",4,2
16631,"Disgusting. I love McDonald's but some franchises don't know how to cook the food, and this is one of them.",2,2
16632,"Small place, recomended for drive thru or take out",2,2
16633,"Typical McDonald's just with REALLLLLLLY long drive-thru lines. Nothing special, nothing to write home about.",2,2
16634,Really long SLOW line at the drive through. Took FOREVER.,2,2
16635,Fast Happy meal! Accommodating and friendly,4,2
16636,I didnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,1,2
16637,The McDonald's at Riverside was confusing because there was no River and this McDonald's was not at its side,5,2
16638,Unorganized! Couldnï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï,2,2
16639,Another McDonald's I frequent. The fries here are a little better than the NoHo one at Burbank Blvd.,5,2
16640,Too much mayo and burnt bun. Homeless come in and get sodas with old cup - ew,2,2
16641,"That big guy can really sing! Awesome place, awesome singing dude!",5,2
16642,"Nice location, large and comfy, friendly staff, plenty of parking space.",5,2
16643,I like this McDonald's out of all of the ones that I have been at because this is the only one that the walk in stay open 24 hours.,5,2
16644,No one should ever go to McDonald's for anything but going to the bathroom,1,2
16645,Sometimes busy. Some days drive through accept only cash.,4,2
16646,Good service...fresh coffee... I'm coming back !,5,2
16647,Most convenient McDonalds. It can be busy and you might wait a little longer.,4,2
16648,Was excellent porciï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,5,2
16649,I was able to get a quarter pounder at 930 am,5,2
16650,"No matter how many McDonald's I visited in Los Angeles County they all have the same problem,  filthy bathrooms ...",3,2
16651,My rating is based on my love for the iced turtle.,5,2
16652,This McDonald's was very satisfying and well organized with very much class,5,2
16653,The service is below zero,1,2
16654,Not great. Lots of ne'er-do-wells hang out there. Be weary travellers.,3,2
16655,Long lines lately outside on drive thru inside slow toi,3,2
16656,"Bed service very bad manager
Heï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿",1,2
16657,"I ordered 2 of thier ""premium"" chichen sandwiches,  TOTALLY GROSS,  AND SOGGY COLD DOES",2,2
16658,They no longer have chocolate dipped ice cream cones. What a shame,2,2
16659,"Excellent coffee, but prices are increasing.",3,2
16660,Very rude female employee. Look like she didnt wanted to work,2,2
16661,Double quarter pounder can't go wrong... with cheese,5,2
16662,Can't go wrong with a 10-piece chicken McNugget meal,5,2
16663,Worst food ever. The hamburgers taste like a paper.,2,2
16664,Good service unfortunately only 2 restrooms,3,2
16665,Treats food couriers with respect. Restaurant owners take note.,5,2
16666,Its mc donalds not healthy for you but good cold water,1,2
16667,Pretty fast service and good family pack,3,2
16668,fast drive thru considering it was rush hour,4,2
16669,Be careful with drive thur they can forget you suff,3,2
16670,"It's mc Donald's,. The man before me backed up the toilet and an employee let me use the women's",4,2
16671,It's cheap but filling and really tasty.,5,2
16672,"Business is booming, excellent food and fast service",5,2
16673,Food was terrible and it seems every homeless person in LA was in the parking lot or in the restroom,1,2
16674,This is a good one.  Clean and easy to park.,4,2
16675,there was a hair in our food,2,2
16676,Get food but forgot several items that were bought and paid for unfortunately was too far away to go back,4,2
16677,I got 3 sloppy vanilla ice cream cones today.,2,2
16678,"Open 24hrs. Line for bathroom at 11pm, but only place open.",4,2
16679,The McCafï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,5,2
16680,"The cashier was unfriendly, and the sandwich was missing the bacon,  as always.",1,2
16681,Ok food service 0 and prices difference from all other,2,2
16682,What can you expect? Service and food is always ok.,3,2
16683,Hate their food and service never go back,1,2
16684,Our breakfast was fast and clean restrooms,5,2
16685,Is not a healthy food but when you are hungry you got to eat.ï¿½ï¿½ï¿,3,2
16686,VERY SAD ' HOMELESS OUTSIDE ' LURKING AROUND...NO ' CHRISTMAS MUSIC OR SPIRIT ' INSIDE ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,2,2
16687,Always there when you get the munchies while on the clock. Thank you McDonald's,5,2
16688,Wow. The therapists here are brilliant!,5,2
16689,Great service and very accommodating!,5,2
16690,Its McDonald's food but a little crowded when I went,3,2
16691,McDonald's is an American standard for fast food.,3,2
16692,Not good. Fries were stale.,1,2
16693,"parking is a nightmare, WAY too many homeless near by",2,2
16694,Always fresh and fast service,5,2
16695,Let's just put it this way I am now a vegetarian,1,2
16696,One of the fastest McDonald's out there,5,2
16697,Long wait,3,2
16698,Pretty decent service for a McDonald's,4,2
16699,Ok very good place to eat breakfast,4,2
16700,"Quick and easy, very clean, newly renovated",5,2
16701,"What can i say about McDonald's
IAM LOVING IT ï¿½ï¿½ï¿½ï¿½",5,2
16702,This place is total kaos!! The worst service anywhere.Yes  the worst!,1,2
16703,Drive thru is pretty slow.,2,2
16704,Have had wrong orders and or missing food.,3,2
16705,Pretty good as far as McDonald's go.,3,2
16706,Slow but order was accurate..,4,2
16707,They just serve dri ka and cookies,1,2
16708,Good food but dirty.,3,2
16709,Good location. Good food and service.,4,2
16710,No restroom bad serviceï¿½ï¿½ï¿,1,2
16711,Nice specialty coffee drinks! ï¿½ï¿½ï¿½ï¿½,5,2
16712,Small place but clean and fast,4,2
16713,It came back! Hooray!!,5,2
16714,The burger looked nothing like the pictures,1,2
16715,Great service it was pretty quick.,5,2
16716,"The burgers just keeps getting smaller and smaller
And the price higher and higher",1,2
16717,Very fast congratulations. Good team.,5,2
16718,"Doesnt matter where you go, always tastes awful",1,2
16719,It's  McDonald's.  This  is  an excellent  example  of  McDonald's.  Nuf said,3,2
16720,the staff and management are all very friendly and professional,5,2
16721,Menu card is  growing very fast...,5,2
16722,"It's McDonald's, however, very, very slow service.",3,2
16723,The meth epidemic going on outside wasn't happening.,1,2
16724,Good and fast great mcdonald's,5,2
16725,Loud obxious mgrs screaming out orders,1,2
16726,One of the premier sites for Latin dancing in Southern California.,5,2
16727,Always fast friendly service :],4,2
16728,Like the promo and the attention here in Burbank San Fernando blvd,5,2
16729,Typical McDonald's. Could be aa bit ccleaner.,4,2
16730,Great food at reasonable prices,5,2
16731,Dirty.  Tight parking lot.  Too many homeless people.,2,2
16732,No tomatoes!  Did not inform when ordering.,2,2
16733,Always A GREAT place to eat,5,2
16734,Didn't let me use my coupon,1,2
16735,"Convient, probably would avoid if it wasn't right there.",2,2
16736,It's pretty good but not good,1,2
16737,"Beebe enough parking,  very cramped little place,  Location Location Location though...",3,2
16738,Its fast food. What else can you say?,3,2
16739,I just happen to love McDonald's,5,2
16740,Attendant didn't listen to what I ordered.,2,2
16741,"MAKE AMERICA FAT AGAIN
.
.
.
Oh I forgot America is already obese.",1,2
16742,Great place! Restrooms are clean!,4,2
16743,"This place is sooo busy, all the time",3,2
16744,Very quick and friendly service.,5,2
16745,Very nice customer service,5,2
16746,Excellent place food fast..,5,2
16747,Local mccy d. So it always a good experience,5,2
16748,Welcoming and willing to accommodate most of the timeï¿½ï¿½ï¿,5,2
16749,Too many homeless people close by.,3,2
16750,Good service but slow,4,2
16751,The staffs are very kind and helpful.,5,2
16752,The workers are no help and are rude,1,2
16753,Order fresh chicken hot and fresh ï¿½ï¿½ï¿,3,2
16754,Love the manager lol,5,2
16755,Good service fast and friendly,5,2
16756,A little dirty. Tables never clean.,1,2
16757,This company screws the world with its artery choking grease burgers.,1,2
16758,Great people and very fast.,5,2
16759,I want my. BIG. MAC.  NOW. I. SAY. Lol,5,2
16760,there fast to serve you,5,2
16761,Itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿,5,2
16762,Small but great staff.,4,2
16763,Convenient fast food on the go.,4,2
16764,"horrible service fire the b,i,t,c,h",1,2
16765,The parking and driving space in the parking lot is terrible.,3,2
16766,Average. Fries were cold and soggy.,3,2
16767,Good staff. Lots of homeless.,4,2
16768,It's macdonald's what can I say? Good,4,2
16769,Very good location and good service.,5,2
16770,This McDonald's is the best in all the valley,3,2
16771,Mcdouble was nice and hot,5,2
16772,Typical McDonald's food. Nothing special.,3,2
16773,Drive thru too slow,1,2
16774,Great for all family members.,4,2
16775,The manager was very nice,4,2
16776,McDonald is gross. I just ran in to pee,1,2
16777,Great fast service.,5,2
16778,"It's McDonald's, simple, fast and cheap.",4,2
16779,Mcdoubles for life!  Please....,5,2
16780,"Clean, friendly staff, quick.",5,2
16781,Great coffee with a special shot ï¿½ï¿½ï¿½ï¿½,5,2
16782,Great place with delicious food,4,2
16783,Drive Through fast and efficient.,5,2
16784,Great as normal,5,2
16785,Great  f00d and love the work,5,2
16786,Kids love ice cream,5,2
16787,Quick with great deals,5,2
16788,Saw a bunch of rats inside.,1,2
16789,"Very small, unorganized and dirty.",1,2
16790,Closed for construction as of 5/20/21,5,2
16791,Limited parking and alot of traffic,2,2
16792,Trying to be helpful,4,2
16793,Clean food was fresh,5,2
16794,Good Ice Cream Sundayï¿½ï,5,2
16795,Great service. English speaking.,4,2
16796,"Hot friez, reliably!",5,2
16797,Fast n delicious,4,2
16798,"The best one, super clean",5,2
16799,Small but nice place,5,2
16800,Ice cream broken al the time,3,2
16801,"Use the app, so much free stuff.",5,2
16802,Ok food ok price,3,2
16803,Good costumer service,5,2
16804,Very fast service,4,2
16805,1.09 soda any size!,5,2
16806,The place has character,4,2
16807,"""Ran out of straws""? Suspect",1,2
16808,It's good for an emergency.,2,2
16809,Some one there was smelly,3,2
16810,Great service by cashier,5,2
16811,Good friendly food,5,2
16812,Itï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,5,2
16813,Had the Travis Scott Meal!,5,2
16814,Dirty bad customer service,1,2
16815,Homeless people all around.,1,2
16816,Always they make a mistake,2,2
16817,Love the quick service,5,2
16818,McDonald's is McDonald's. This is no different.,5,2
16819,The fries suck now,1,2
16820,"Breakfast on the go. Loads of salt,sugar.",3,2
16821,"Quick, food fresh, clean",4,2
16822,The line is always too long,3,2
16823,Bad customer service.,2,2
16824,Good customer service..,5,2
16825,No outlets and to crowded,2,2
16826,Tables dirty,2,2
16827,Filthy dangerous lots of homeless,1,2
16828,Fast food anytime!,5,2
16829,The service was great,5,2
16830,Pretty decent for a McDonald's,4,2
16831,Very good food,5,2
16832,Cool,5,2
16833,Awesome.,5,2
16834,Very good,5,2
16835,It's fast food.,2,2
16836,Great place to eat,5,2
16837,they sell burgers here.,5,2
16838,Nice and cozy place,4,2
16839,The restroom always are in construction,3,2
16840,"beware, only accepts cash",1,2
16841,McD's hit the spot.,5,2
